,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19,0.35616438356164376,0.625,0.19008842585675284,0.8,0.8666666666666667,0.0,0.21428571428571427,0.8,1.0,0.0,0.0,0.0,0.44897959183673464,0.926829268292683,1
20,0.3150684931506849,0.375,0.12308920009236496,0.6666666666666666,1.0,0.3333333333333333,0.6428571428571428,0.0,1.0,1.0,0.0,0.0,0.6020408163265305,0.926829268292683,1
21,0.5068493150684932,0.375,0.19686027084663343,0.7333333333333333,0.5333333333333333,0.8333333333333333,0.5,0.8,0.5,0.0,0.0,0.0,0.19387755102040813,0.926829268292683,0
22,0.2465753424657534,0.0,0.04384618519172519,0.4,0.26666666666666666,0.3333333333333333,0.2857142857142857,0.0,0.5,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
23,0.35616438356164376,0.375,0.07114274459732957,0.06666666666666667,0.4,0.3333333333333333,0.9285714285714285,0.0,1.0,1.0,0.0,0.4687786960514233,0.39795918367346933,0.926829268292683,0
24,0.5753424657534245,0.375,0.06569457084255852,0.7333333333333333,0.5333333333333333,0.0,0.8571428571428571,0.8,1.0,0.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
25,0.5342465753424657,0.125,0.13893182651689057,0.6,0.8,0.3333333333333333,0.8571428571428571,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,1
26,0.0273972602739726,0.375,0.10595414351883295,0.7333333333333333,0.5333333333333333,0.6666666666666666,0.14285714285714285,0.6000000000000001,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
27,0.5068493150684932,1.0,0.11404762228168594,1.0,0.6,0.3333333333333333,1.0,0.0,0.25,1.0,0.0,0.0,0.6020408163265305,0.8292682926829269,1
28,0.30136986301369856,0.375,0.24108270737968787,0.7333333333333333,0.5333333333333333,0.0,0.21428571428571427,0.2,1.0,1.0,0.0,0.0,0.8061224489795917,0.926829268292683,0
29,0.4383561643835617,0.375,0.12298189375314109,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
30,0.0821917808219178,0.125,0.12117738145366133,0.4666666666666667,0.7333333333333334,0.6666666666666666,0.7142857142857142,0.2,1.0,1.0,0.0,0.0,0.520408163265306,0.926829268292683,0
31,0.0410958904109589,0.375,0.17232175602070063,1.0,0.6,0.6666666666666666,0.7857142857142857,0.6000000000000001,0.5,1.0,0.0,0.0,0.43877551020408156,0.926829268292683,0
32,0.3835616438356165,0.375,0.2544484589994703,0.6,0.8,0.0,0.21428571428571427,0.6000000000000001,1.0,1.0,0.0,0.3232323232323232,0.39795918367346933,0.926829268292683,0
33,0.1780821917808219,0.0,0.03237255674332052,1.0,0.6,0.3333333333333333,0.0,0.6000000000000001,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
34,0.0684931506849315,0.75,0.20322122763885306,1.0,0.6,0.3333333333333333,0.5,0.0,0.5,1.0,0.0,0.0,0.14285714285714282,0.926829268292683,0
35,0.4246575342465753,0.375,0.15628760815528178,0.06666666666666667,0.4,0.6666666666666666,0.42857142857142855,0.8,1.0,1.0,0.0,0.0,0.39795918367346933,0.7804878048780488,0
36,0.0547945205479452,0.375,0.12558577036443405,1.0,0.6,0.6666666666666666,0.42857142857142855,0.6000000000000001,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
37,0.0273972602739726,0.375,0.36117819643851623,0.7333333333333333,0.5333333333333333,0.16666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.24489795918367346,0.926829268292683,0
38,0.1917808219178082,0.375,0.04881012211189742,1.0,0.6,0.3333333333333333,0.7857142857142857,0.0,1.0,1.0,0.0,0.0,0.37755102040816324,1.0,1
39,0.4246575342465753,0.625,0.17195637114410292,0.4666666666666667,0.7333333333333334,0.3333333333333333,0.6428571428571428,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
40,0.1917808219178082,0.375,0.33658195351869713,0.4,0.26666666666666666,0.3333333333333333,0.42857142857142855,0.0,1.0,1.0,0.0,0.0,0.42857142857142855,0.926829268292683,0
41,0.4931506849315069,0.625,0.051765800518873695,0.6,0.8,0.3333333333333333,0.6428571428571428,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
42,0.0958904109589041,0.375,0.10914141345539996,0.6,0.8,0.3333333333333333,0.8571428571428571,0.0,1.0,1.0,0.0,0.0,0.5,0.926829268292683,0
43,0.4383561643835617,0.375,0.055930373127232716,0.7333333333333333,0.5333333333333333,0.8333333333333333,0.0,0.8,1.0,0.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
44,0.1095890410958904,0.375,0.18859768272639602,0.7333333333333333,0.5333333333333333,0.6666666666666666,0.3571428571428571,0.2,1.0,1.0,0.0,0.0,0.346938775510204,0.926829268292683,0
45,0.547945205479452,0.0,0.22113934882710098,0.6,0.8,0.3333333333333333,0.6428571428571428,0.0,0.5,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,1
46,0.4931506849315069,0.375,0.08969994974260062,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.42857142857142855,0.0,1.0,1.0,0.0,0.0,0.37755102040816324,0.926829268292683,0
47,0.3698630136986301,0.375,0.07882873093275017,0.8,0.8666666666666667,0.0,0.21428571428571427,0.8,1.0,0.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
48,0.32876712328767127,0.75,0.060660681055677054,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
49,0.1643835616438356,0.375,0.1760238247239239,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.6428571428571428,0.2,1.0,1.0,0.0,0.0,0.42857142857142855,0.926829268292683,0
50,0.1095890410958904,0.375,0.0135762893739558,1.0,0.6,0.3333333333333333,0.21428571428571427,1.0,0.75,0.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
51,0.0136986301369863,0.375,0.14579467814889774,0.7333333333333333,0.5333333333333333,0.6666666666666666,0.5,0.6000000000000001,1.0,0.0,0.0,0.0,0.2959183673469387,1.0,0
52,0.41095890410958896,0.375,0.02686054250825172,0.9333333333333333,0.9333333333333333,0.3333333333333333,0.6428571428571428,1.0,1.0,0.0,0.0,0.43663911845730025,0.6020408163265305,0.36585365853658536,1
53,0.4520547945205479,0.0,0.16252156314095165,0.6,0.8,0.0,0.21428571428571427,0.2,1.0,1.0,0.0,0.0,0.5510204081632653,0.926829268292683,1
54,0.41095890410958896,0.5,0.06624943969791228,0.7333333333333333,0.5333333333333333,0.0,0.21428571428571427,0.2,1.0,1.0,0.0,0.0,0.6020408163265305,0.926829268292683,0
55,0.35616438356164376,0.375,0.15329050135151656,1.0,0.6,0.3333333333333333,0.8571428571428571,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,1
56,0.3972602739726027,0.375,0.13880618301843226,0.26666666666666666,0.13333333333333336,0.3333333333333333,0.42857142857142855,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.6097560975609756,0
57,0.2465753424657534,0.375,0.0299282813327719,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.7804878048780488,0
58,0.32876712328767127,0.375,0.0917448825742655,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.47959183673469385,0.926829268292683,0
59,0.1780821917808219,0.375,0.1194367096344793,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.42857142857142855,0.0,1.0,1.0,0.05013050130501305,0.0,0.39795918367346933,0.926829268292683,0
60,0.1780821917808219,0.375,0.032063541652517624,0.6,0.8,0.3333333333333333,0.7857142857142857,0.0,1.0,1.0,0.024070240702407025,0.0,0.39795918367346933,0.926829268292683,0
61,0.2054794520547945,1.0,0.1912844161312669,0.3333333333333333,0.2,0.5,1.0,0.2,1.0,1.0,0.0,0.0,0.39795918367346933,1.0,0
62,0.4246575342465753,0.375,0.09328520394995993,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.9285714285714285,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
63,0.3424657534246575,0.375,0.0708676872088127,0.6666666666666666,1.0,0.3333333333333333,0.6428571428571428,0.0,1.0,1.0,0.0,0.0,0.44897959183673464,0.926829268292683,1
64,0.1643835616438356,0.375,0.06337390146833105,1.0,0.6,0.0,0.8571428571428571,0.2,1.0,1.0,0.0,0.0,0.5816326530612245,0.926829268292683,0
65,0.2602739726027397,0.375,0.0972901753575746,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
66,0.1506849315068493,0.375,0.11606063487320194,1.0,0.6,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
67,0.4931506849315069,0.375,0.10700819059779139,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.39795918367346933,0.926829268292683,1
68,0.4383561643835617,0.5,0.1218375191861018,1.0,0.6,0.3333333333333333,0.21428571428571427,0.0,1.0,1.0,0.0,0.0,0.5,0.926829268292683,1
69,0.1095890410958904,1.0,0.12794990559758765,1.0,0.6,0.6666666666666666,1.0,0.6000000000000001,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
70,0.0273972602739726,0.375,0.06059684057537931,1.0,0.6,0.6666666666666666,0.6428571428571428,0.6000000000000001,1.0,1.0,0.0,0.0,0.31632653061224486,0.926829268292683,0
71,0.1917808219178082,0.375,0.20217668871653469,0.6,0.8,0.8333333333333333,0.7857142857142857,0.6000000000000001,0.5,0.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
72,0.1643835616438356,0.625,0.10188193586069193,0.6,0.8,0.3333333333333333,0.7857142857142857,0.0,1.0,1.0,0.0,0.0,0.7040816326530611,0.926829268292683,1
73,0.0821917808219178,0.375,0.13541856263837765,1.0,0.6,0.6666666666666666,0.42857142857142855,0.2,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
74,0.8493150684931505,0.375,0.07637698482769863,1.0,0.6,0.3333333333333333,0.6428571428571428,0.4,1.0,1.0,0.0,0.0,0.19387755102040813,0.926829268292683,0
75,0.136986301369863,0.375,0.13694190516292906,0.7333333333333333,0.5333333333333333,0.6666666666666666,0.5,0.6000000000000001,1.0,1.0,0.0,0.0,0.39795918367346933,0.6097560975609756,0
76,0.3150684931506849,0.375,0.013534860977166841,0.4666666666666667,0.7333333333333334,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
77,0.6849315068493149,1.0,0.13615272816180166,0.0,0.33333333333333337,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.01020408163265306,0.926829268292683,0
78,0.0136986301369863,0.375,0.20194577634098967,0.06666666666666667,0.4,0.6666666666666666,0.5,0.6000000000000001,1.0,0.0,0.0,0.0,0.21428571428571425,0.926829268292683,0
79,0.1917808219178082,0.125,0.07718042406378615,0.3333333333333333,0.2,0.3333333333333333,0.2857142857142857,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
80,0.0136986301369863,0.375,0.2951291071840915,0.7333333333333333,0.5333333333333333,0.6666666666666666,0.7857142857142857,0.2,1.0,1.0,0.0,0.0,0.2959183673469387,0.926829268292683,0
81,0.4794520547945205,0.375,0.17945287350076744,0.6,0.8,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.0975609756097561,0
82,0.3972602739726027,0.375,0.026713166080330343,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.5,1.0,1.0,0.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
83,0.5753424657534245,0.375,0.10027845315874546,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.7857142857142857,0.0,1.0,1.0,0.0,0.0,0.47959183673469385,0.926829268292683,0
84,0.3698630136986301,0.375,0.2250078102715258,0.7333333333333333,0.5333333333333333,0.0,0.14285714285714285,0.2,1.0,0.0,0.14344143441434415,0.0,0.39795918367346933,0.926829268292683,1
85,0.4931506849315069,0.375,0.22681571834123418,0.7333333333333333,0.5333333333333333,0.0,0.7857142857142857,0.6000000000000001,1.0,0.0,0.0,0.0,0.346938775510204,0.926829268292683,0
86,0.4383561643835617,0.125,0.17382879884815475,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,1
87,0.2191780821917808,0.375,0.12888034664022494,0.8,0.8666666666666667,0.3333333333333333,0.6428571428571428,0.0,1.0,1.0,0.0,0.0,0.5,0.926829268292683,0
88,0.1780821917808219,0.375,0.02855774846850763,0.4,0.26666666666666666,0.6666666666666666,0.7857142857142857,0.2,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
89,0.35616438356164376,0.0,0.2706985778514283,0.6666666666666666,1.0,0.6666666666666666,0.6428571428571428,0.2,1.0,0.0,0.0,0.0,0.5,0.926829268292683,1
90,0.547945205479452,0.375,0.16142948343543284,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.6428571428571428,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
91,0.27397260273972607,0.375,0.1863904320778039,1.0,0.6,0.0,0.14285714285714285,0.8,1.0,0.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
92,0.1506849315068493,0.375,0.1360196139688404,1.0,0.6,0.0,0.42857142857142855,0.8,0.5,0.0,0.0,0.0,0.24489795918367346,0.926829268292683,0
93,0.1780821917808219,0.375,0.07162494396979123,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.7857142857142857,1.0,0.25,0.0,0.0,0.3611111111111111,0.346938775510204,1.0,0
94,0.2328767123287671,0.125,0.1453464364787221,0.6,0.8,0.3333333333333333,0.7142857142857142,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,1
95,0.1643835616438356,0.125,0.07015661292294319,1.0,0.6,0.6666666666666666,0.3571428571428571,0.2,1.0,1.0,0.0,0.0,0.5,0.926829268292683,0
96,0.4246575342465753,0.625,0.12156314095163065,0.6666666666666666,1.0,0.3333333333333333,0.6428571428571428,0.0,1.0,1.0,0.0,0.43663911845730025,0.6020408163265305,0.926829268292683,1
97,0.27397260273972607,0.375,0.1293095719971204,1.0,0.6,0.3333333333333333,0.7857142857142857,0.0,1.0,1.0,0.0,0.0,0.47959183673469385,0.926829268292683,1
98,0.4246575342465753,0.375,0.10785645400089648,0.4666666666666667,0.7333333333333334,0.0,0.21428571428571427,0.8,1.0,0.0,0.0,0.0,0.39795918367346933,0.1951219512195122,0
99,0.2054794520547945,0.0,0.1610437239374635,0.7333333333333333,0.5333333333333333,0.6666666666666666,0.5,0.6000000000000001,0.5,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
100,0.8082191780821917,0.375,0.0760014126404151,0.8,0.8666666666666667,0.3333333333333333,0.21428571428571427,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,1
101,0.3698630136986301,0.375,0.1263206150419038,0.6,0.8,0.3333333333333333,0.21428571428571427,0.0,1.0,1.0,0.15024150241502415,0.0,0.6020408163265305,0.926829268292683,1
102,0.41095890410958896,0.625,0.09292932723000231,0.8,0.8666666666666667,0.6666666666666666,0.6428571428571428,0.2,1.0,0.0,0.0,0.0,0.5,0.926829268292683,0
103,0.0410958904109589,0.375,0.11954129935752028,1.0,0.6,0.6666666666666666,0.8571428571428571,0.6000000000000001,1.0,0.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
104,0.1643835616438356,0.375,0.061902853805300126,0.7333333333333333,0.5333333333333333,0.6666666666666666,0.14285714285714285,0.2,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
105,0.2054794520547945,0.5,0.20739666671194362,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.14285714285714285,0.0,1.0,1.0,0.07688076880768807,0.0,0.39795918367346933,0.926829268292683,1
106,0.0,1.0,0.19871232392931365,0.0,0.33333333333333337,0.6666666666666666,1.0,0.6000000000000001,1.0,0.0,0.3409534095340953,0.0,0.31632653061224486,0.926829268292683,0
107,0.1780821917808219,0.375,0.12402439521332229,0.06666666666666667,0.4,0.6666666666666666,0.3571428571428571,0.6000000000000001,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
108,0.1917808219178082,0.125,0.12019668301164071,0.7333333333333333,0.5333333333333333,0.6666666666666666,0.0,0.2,1.0,0.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
109,0.3424657534246575,0.375,0.07634166881732114,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.3571428571428571,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
110,0.0958904109589041,0.375,0.28530650222083376,0.6,0.8,0.6666666666666666,0.7857142857142857,0.4,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
111,0.2876712328767123,0.375,0.036021651430977575,0.9333333333333333,0.9333333333333333,0.3333333333333333,0.6428571428571428,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,1
112,0.5342465753424657,0.625,0.21958408606240068,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,0.4331955922865014,0.5,0.024390243902439025,1
113,0.1506849315068493,0.375,0.24828785265073824,1.0,0.6,0.3333333333333333,0.7857142857142857,1.0,1.0,0.0,0.04064040640406404,0.0,0.24489795918367346,0.926829268292683,0
114,0.2602739726027397,0.375,0.061517094307330794,0.7333333333333333,0.5333333333333333,0.6666666666666666,0.42857142857142855,0.6000000000000001,1.0,0.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
115,0.4931506849315069,0.375,0.056615639559364855,0.4,0.26666666666666666,0.3333333333333333,0.3571428571428571,0.0,1.0,1.0,0.0,0.0,0.5,0.926829268292683,0
116,0.5342465753424657,0.5,0.19750139226579375,1.0,0.6,0.3333333333333333,0.7857142857142857,0.0,1.0,1.0,0.0,0.0,0.5,0.926829268292683,0
117,0.4383561643835617,0.125,0.1257019057062523,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.14285714285714285,0.0,0.5,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,1
118,0.5205479452054793,0.375,0.15978253487456026,1.0,0.6,0.3333333333333333,0.7857142857142857,0.0,1.0,1.0,0.0,0.0,0.5612244897959183,0.926829268292683,0
119,0.0684931506849315,0.375,0.061359530568723605,0.7333333333333333,0.5333333333333333,0.6666666666666666,0.14285714285714285,0.2,1.0,1.0,0.0,0.0,0.4081632653061224,0.926829268292683,0
120,0.0547945205479452,0.375,0.12742967359856563,1.0,0.6,0.6666666666666666,0.5,0.6000000000000001,1.0,0.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
121,0.3150684931506849,0.375,0.07237608834435827,0.6,0.8,0.3333333333333333,0.21428571428571427,0.0,1.0,1.0,0.0,0.0,0.6020408163265305,0.926829268292683,0
122,0.1780821917808219,0.375,0.04404857309734994,0.6,0.8,0.6666666666666666,0.21428571428571427,0.6000000000000001,0.5,1.0,0.0,0.0,0.39795918367346933,0.24390243902439024,0
123,0.1643835616438356,0.75,0.1736624061069532,0.6,0.8,0.3333333333333333,0.6428571428571428,0.0,1.0,1.0,0.0,0.0,0.5,0.926829268292683,1
124,0.0273972602739726,0.375,0.19649352766194428,1.0,0.6,0.6666666666666666,0.5,0.6000000000000001,0.5,1.0,0.0,0.0,0.346938775510204,0.926829268292683,0
125,0.41095890410958896,0.375,0.18713614322000516,0.6,0.8,0.3333333333333333,0.21428571428571427,1.0,1.0,0.0,0.0,0.0,0.39795918367346933,0.926829268292683,1
126,0.0410958904109589,0.375,0.06751606199318129,1.0,0.6,0.6666666666666666,0.0,0.6000000000000001,1.0,0.0,0.0,0.39462809917355374,0.2755102040816326,0.926829268292683,0
127,0.1917808219178082,0.375,0.0697165211013162,0.4666666666666667,0.7333333333333334,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,1
128,0.2465753424657534,1.0,0.07947460643023051,0.7333333333333333,0.5333333333333333,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
129,0.30136986301369856,0.375,0.24004971407614675,1.0,0.6,0.0,0.14285714285714285,0.2,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
130,0.1506849315068493,0.375,0.03893997636543921,0.4666666666666667,0.7333333333333334,0.6666666666666666,0.7857142857142857,0.2,1.0,0.0,0.0,0.0,0.6020408163265305,0.926829268292683,0
131,0.0958904109589041,0.375,0.021079583271077548,0.7333333333333333,0.5333333333333333,0.6666666666666666,0.5,0.2,1.0,0.0,0.0,0.40449954086317724,0.39795918367346933,0.926829268292683,0
132,0.2876712328767123,0.625,0.0738240447698347,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.14285714285714285,0.0,1.0,1.0,0.04386043860438604,0.0,0.346938775510204,0.926829268292683,0
133,0.27397260273972607,0.375,0.16429890927860258,0.6,0.8,0.3333333333333333,0.7857142857142857,0.0,1.0,1.0,0.0,0.0,0.5,0.926829268292683,0
134,0.3972602739726027,0.375,0.09094551826245229,0.4666666666666667,0.7333333333333334,0.0,0.8571428571428571,0.2,0.5,0.0,0.0,0.0,0.3571428571428571,0.926829268292683,0
135,0.2876712328767123,0.0,0.07718449898806047,0.8,0.8666666666666667,0.3333333333333333,0.6428571428571428,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.4634146341463415,1
136,0.35616438356164376,0.625,0.030314040830741226,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,0.6020408163265305,0.926829268292683,0
137,0.136986301369863,0.375,0.10244495456459435,0.5333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.346938775510204,0.926829268292683,0
138,0.0410958904109589,0.375,0.014958367856997326,1.0,0.6,0.6666666666666666,0.7857142857142857,0.6000000000000001,1.0,1.0,0.0,0.0,0.19387755102040813,0.926829268292683,0
139,0.4383561643835617,0.375,0.04732888713818068,1.0,0.6,0.3333333333333333,0.14285714285714285,0.0,0.25,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,1
140,0.6027397260273972,0.5,0.036897760149957215,0.7333333333333333,0.5333333333333333,0.3333333333333333,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
141,0.136986301369863,0.375,0.14975142961926624,1.0,0.6,0.6666666666666666,0.7857142857142857,0.6000000000000001,1.0,0.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
142,0.0273972602739726,0.375,0.20685877670773287,1.0,0.6,0.6666666666666666,0.5,0.6000000000000001,1.0,1.0,0.0,0.0,0.2959183673469387,0.6097560975609756,0
143,0.3835616438356165,0.375,0.12516741147227015,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.6428571428571428,0.2,1.0,0.0,0.0,0.3590449954086318,0.39795918367346933,0.926829268292683,1
144,0.726027397260274,0.375,0.06322312927018106,1.0,0.6,0.6666666666666666,0.8571428571428571,0.4,1.0,1.0,0.0,0.0,0.39795918367346933,0.926829268292683,0
145,0.1917808219178082,0.375,0.11785292239985873,0.7333333333333333,0.5333333333333333,0.6666666666666666,0.9285714285714285,0.8,0.5,0.0,0.0,0.0,0.2959183673469387,0.926829268292683,0
146,0.0684931506849315,0.375,0.11076255416253515,1.0,0.6,0.3333333333333333,0.5,0.0,1.0,1.0,0.0,0.0,0.2346938775510204,0.926829268292683,0
147,0.2602739726027397,0.375,0.0652042216215482,0.7333333333333333,0.5333333333333333,1.0,0.5,0.8,1.0,0.0,0.0,0.0,0.2346938775510204,0.926829268292683,0
